['4e4f90fcfb', 'context', '�\xadлектроника']
['ab747b00b8', 'context', 'Бытовая техника']
['87069ccf39', 'context', 'Продукты']
['af10bf6613', 'other', '�\xadлектроника']
['5500015b29', 'other', 'Досуг']
['6d97037d36', 'context', '�\xadлектроника']
['749c5b13d3', 'other', '�\xadлектроника']
['ff2b137025', 'other', 'Строительство и ремонт']
['4dfc3f578e', 'other', '�\xadлектроника']
['06716f9f40', 'other', 'Продукты']
['8c0c9b3256', 'other', '�\xadлектроника']
['4f94b267b6', 'other', 'Досуг']
['3cb0d347a9', 'other', 'Бытовая техника']
['0d08b0ddc9', 'other', '�\xadлектроника']
['7c843bda20', 'context', '�\xadлектроника']
['2a7e5f9343', 'other', 'Продукты']
['9d1d5b82a0', 'other', 'Бытовая техника']
['58cbc88a57', 'other', 'Продукты']
['20236c91f5', 'email', 'Бытовая техника']
['6b1977d103', 'other', 'Продукты']
['688c64c941', 'other', 'Досуг']
['5f24f3fb30', 'other', '�\xadлектроника']
['a4f1533e93', 'other', '�\xadлектроника']
['d1a148f079', 'other', '�\xadлектроника']
['42d03d416f', 'other', '�\xadлектроника']
['a07a6dff33', 'context', 'Бытовая техника']
['e4908e7b26', 'other', 'Бытовая техника']
['10f23b866d', 'context', '�\xadлектроника']
['7b44dc101e', 'context', 'Строительство и ремонт']
['9b41b465e0', 'other', 'Досуг']
['ab5d4e732e', 'other', 'Строительство и ремонт']
['87b8c5ef68', 'context', 'Продукты']
['55292ab8b5', 'other', 'Продукты']
['8642affcfa', 'other', '�\xadлектроника']
['4e520af666', 'email', 'Бытовая техника']
['d853d1182a', 'other', '�\xadлектроника']
['7982f8d805', 'context', '�\xadлектроника']
['9e4b7a5a21', 'email', 'Продукты']
['6a505e3cd9', 'other', 'Бытовая техника']
['a814c63ee2', 'context', '�\xadлектроника']
['ef60fc1b2d', 'other', 'Бытовая техника']
['d96e758d71', 'context', '�\xadлектроника']
['fc2a8f6cd5', 'other', 'Товары для животных']
['6bc3526dcc', 'other', '�\xadлектроника']
['b73a4389d1', 'other', 'Досуг']
['f3f79d7ef4', 'other', 'Досуг']
['071b60c6fa', 'other', 'Бытовая техника']
['7e952a825d', 'other', 'Бытовая техника']
['fdb8d899aa', 'other', '�\xadлектроника']
['b8f32aa7ad', 'other', 'Строительство и ремонт']
['130f3589b7', 'other', 'Продукты']
['fa6a39cc50', 'other', 'Бытовая техника']
['938c1ba246', 'other', 'Бытовая техника']
['adde4f27aa', 'context', 'Бытовая техника']
['2d25d130b5', 'other', '�\xadлектроника']
['39ae02ba9c', 'context', 'Бытовая техника']
['9dd6b1d2b9', 'context', 'Бытовая техника']
['fcc7b16158', 'email', '�\xadлектроника']
['f43aae9702', 'other', 'Бытовая техника']
['12d756a78c', 'context', 'Бытовая техника']
['9e94dc8abc', 'other', '�\xadлектроника']
['8b691433f9', 'other', 'Досуг']
['8a2004af41', 'context', 'Товары для животных']
['8b13d224bc', 'other', 'Строительство и ремонт']
['a77f78a4ae', 'other', 'Продукты']
['21e1856b1f', 'context', 'Строительство и ремонт']
['4e5e7495c0', 'context', 'Товары для животных']
['afb9a01181', 'other', '�\xadлектроника']
['86e633c01c', 'other', '�\xadлектроника']
['c4b21a2793', 'context', 'Досуг']
['2af8049be8', 'other', 'Продукты']
['2f3ec4bd98', 'context', 'Товары для животных']
['e2417a4749', 'context', '�\xadлектроника']
['29586e4472', 'other', '�\xadлектроника']
['0d7018e3f3', 'other', 'Досуг']
['407a85f880', 'context', '�\xadлектроника']
['9346a5c59c', 'other', 'Досуг']
['f4193d2835', 'other', 'Продукты']
['540d1e2b8c', 'other', '�\xadлектроника']
['f549b49c24', 'other', 'Бытовая техника']
['a05307b6a8', 'context', '�\xadлектроника']
['80fd44e819', 'other', '�\xadлектроника']
['b33f78da44', 'other', 'Бытовая техника']
['1c9520a542', 'context', 'Товары для животных']
['e4766596e8', 'context', 'Строительство и ремонт']
['5356b76db2', 'context', '�\xadлектроника']
['063ef8f391', 'other', '�\xadлектроника']
['b45bfe342f', 'other', 'Товары для животных']
['95ef2f00da', 'context', '�\xadлектроника']
['d51784e7a3', 'context', '�\xadлектроника']
['aec8794ce3', 'other', '�\xadлектроника']
['6a180a4e82', 'other', 'Строительство и ремонт']
['2bd71003e4', 'other', 'Бытовая техника']
['99712ac1c5', 'other', 'Досуг']
['67551e94e2', 'other', 'Строительство и ремонт']
['99126edaff', 'context', '�\xadлектроника']
['3b9e5989aa', 'other', 'Строительство и ремонт']
['addc3335e9', 'context', 'Строительство и ремонт']
['f018bfc10a', 'other', 'Товары для животных']
['5631f5281f', 'other', 'Товары для животных']
['0db4000d77', 'other', 'Досуг']
['3240c60255', 'context', 'Продукты']
['a490ca195d', 'other', 'Бытовая техника']
['edce8109a5', 'other', 'Строительство и ремонт']
['cab3546e75', 'other', '�\xadлектроника']
['172e4f912a', 'context', '�\xadлектроника']
['b39ba6b9e1', 'other', 'Продукты']
['58d67f3858', 'other', 'Товары для животных']
['ccafb5cfce', 'other', '�\xadлектроника']
['3447291d9a', 'other', 'Бытовая техника']
['422d2f0fe1', 'context', 'Бытовая техника']
['0055268bd2', 'other', 'не определена']
['5a203feb35', 'other', 'Товары для животных']
['28e5f5b7da', 'other', 'Продукты']
['1776290270', 'other', '�\xadлектроника']
['b834da69ff', 'other', 'Бытовая техника']
['eb3e4542e7', 'other', 'Строительство и ремонт']
['5d89e94138', 'other', '�\xadлектроника']
['776d146650', 'other', 'Бытовая техника']
['72d5320292', 'other', '�\xadлектроника']
['fd4510fd45', 'other', 'Досуг']
['57563e8670', 'other', '�\xadлектроника']
['75b5aa6da4', 'other', 'Бытовая техника']
['08ea432c4b', 'context', 'Бытовая техника']
['97b74be6dd', 'context', 'Строительство и ремонт']
['4fd0c217cc', 'context', 'Бытовая техника']
['7d12b2b6a3', 'other', '�\xadлектроника']
['b815e7377e', 'context', 'Досуг']
['77e5992df8', 'context', '�\xadлектроника']
['88a2b31442', 'other', 'Досуг']
['52dc89e86e', 'other', 'Строительство и ремонт']
['e285254a65', 'email', 'Продукты']
['5fe6b62f0e', 'context', 'Досуг']
['f0a6b1702c', 'email', 'Досуг']
['1b57b0960c', 'email', 'Бытовая техника']
['029c249d3a', 'other', 'Бытовая техника']
['bf99e6c2f8', 'other', 'Продукты']
['eaabb644b9', 'other', 'Бытовая техника']
['6356e54786', 'other', '�\xadлектроника']
['44432c488e', 'other', 'Продукты']
['7be0b32534', 'other', '�\xadлектроника']
['e0536dc665', 'other', '�\xadлектроника']
['edd8eb1c79', 'other', '�\xadлектроника']
['71fe74265a', 'context', 'Товары для животных']
['41640221fe', 'other', 'Продукты']
['720919d86a', 'other', '�\xadлектроника']
['26c54f00a1', 'other', 'Бытовая техника']
['a84c810c3a', 'other', 'Бытовая техника']
['4d88360dda', 'other', 'Бытовая техника']
['44b6930445', 'context', 'Строительство и ремонт']
['8972631e96', 'other', 'Бытовая техника']
['6e677edd33', 'context', 'Продукты']
['099e2d69f8', 'other', 'Досуг']
['9aca0f66e6', 'other', 'Продукты']
['8a9497c842', 'other', 'Бытовая техника']
['99f29d015e', 'other', '�\xadлектроника']
['9971518647', 'other', 'Бытовая техника']
['3adf603bc5', 'other', 'Строительство и ремонт']
['563e4ab042', 'context', 'Бытовая техника']
['bc61a40f4b', 'context', 'Товары для животных']
['c4740fc670', 'other', 'Продукты']
['832cbcae80', 'context', '�\xadлектроника']
['a631abbf5e', 'other', 'Досуг']
['ad7336f3b2', 'context', 'Товары для животных']
['a1c037d05c', 'context', '�\xadлектроника']
['aae1756422', 'other', 'Продукты']
['6cb093610e', 'other', 'Продукты']
['fc8a91fbbf', 'context', 'Бытовая техника']
['7f1acd094e', 'context', '�\xadлектроника']
['fd3d033163', 'other', '�\xadлектроника']
['93fe3319ac', 'context', 'Товары для животных']
['fe8a96199c', 'other', 'Строительство и ремонт']
['5f150540e7', 'context', '�\xadлектроника']
['f50692821c', 'email', 'Продукты']
['7fed1b0454', 'context', 'Бытовая техника']
['f1d9cc0569', 'other', 'Строительство и ремонт']
['1d8e10c376', 'email', 'Досуг']
['9fc2de41a0', 'other', '�\xadлектроника']
['c3fac89212', 'other', '�\xadлектроника']
['43067e93d6', 'other', 'Бытовая техника']
['2ca0f9c638', 'other', 'Бытовая техника']
['3d6a830306', 'context', 'Досуг']
['2429bbc244', 'other', 'Продукты']
['0f1dae5059', 'email', '�\xadлектроника']
['2538a0c285', 'other', 'Строительство и ремонт']
['c182c37c4d', 'other', 'Бытовая техника']
['4c413b4b13', 'context', 'Продукты']
['e6803b46db', 'context', 'Бытовая техника']
['c262671b6f', 'other', 'Бытовая техника']
['cf1fb25f18', 'other', 'Продукты']
['38afb6a890', 'email', '�\xadлектроника']
['1b29648dd1', 'other', '�\xadлектроника']
['d3ad5dbc3c', 'other', '�\xadлектроника']
['91a38f3d8b', 'other', 'Досуг']
['1e1a6c1aa6', 'other', '�\xadлектроника']
['e29b0651ae', 'other', 'Продукты']
['f76a4e8d72', 'other', 'Продукты']
['21ba796cce', 'other', 'Продукты']
['2b7547f0b3', 'other', 'Бытовая техника']
['8c19dafd09', 'context', '�\xadлектроника']
['c5c56e0b73', 'other', 'Продукты']
['cc15224a5b', 'other', 'Продукты']
['a2f813e6aa', 'other', 'Строительство и ремонт']
['63d2d39487', 'other', '�\xadлектроника']
['760f07f74b', 'context', '�\xadлектроника']
['037083d338', 'context', '�\xadлектроника']
['d366076018', 'other', 'Строительство и ремонт']
['48ccc0b32d', 'context', 'Продукты']
['5faca17f40', 'other', 'Товары для животных']
['cd12e879f0', 'other', 'Бытовая техника']
['c8e68d28f2', 'other', 'Строительство и ремонт']
['ed8107abb7', 'email', '�\xadлектроника']
['aece937511', 'other', '�\xadлектроника']
['53b0ccd777', 'context', 'Продукты']
['30f1ae10c4', 'other', 'Бытовая техника']
['e9d6becb26', 'context', 'Товары для животных']
['dd4ff11a40', 'other', 'Бытовая техника']
['c319a06cb0', 'context', 'Строительство и ремонт']
['32f94e9ad6', 'other', '�\xadлектроника']
['2ed17d8458', 'other', 'Бытовая техника']
['e666ca7620', 'other', 'Бытовая техника']
['5a6c5551e5', 'other', '�\xadлектроника']
['ee882eca13', 'context', 'Товары для животных']
